,Unnamed: 0,name,error,time_taken,left_rank,right_rank,run,rank
275,275.0,OTTS,4.033007674518937e-06,0.1547100264579057,14.0,28.0,15.0,
276,276.0,OTTS,3.4730854264373287e-06,0.1576962163671851,14.0,28.0,16.0,
277,277.0,OTTS,3.4104255474799674e-06,0.1573107102885842,14.0,28.0,17.0,
278,278.0,OTTS,3.913001782339521e-06,0.1575252478942275,14.0,28.0,18.0,
279,279.0,OTTS,4.79380163609138e-06,0.1559489406645298,14.0,28.0,19.0,
280,280.0,OTTS,2.4545352919458527e-06,0.167003707960248,15.0,30.0,0.0,
281,281.0,OTTS,2.846304412450926e-06,0.1652929652482271,15.0,30.0,1.0,
282,282.0,OTTS,3.2234682024250502e-06,0.1661565229296684,15.0,30.0,2.0,
283,283.0,OTTS,3.662174614508709e-06,0.166241212747991,15.0,30.0,3.0,
284,284.0,OTTS,2.8220878772596868e-06,0.164169356226921,15.0,30.0,4.0,
285,285.0,OTTS,3.112714112226537e-06,0.1771054770797491,15.0,30.0,5.0,
286,286.0,OTTS,2.43495180786866e-06,0.1750726103782653,15.0,30.0,6.0,
287,287.0,OTTS,3.5761313348269607e-06,0.1677398076280951,15.0,30.0,7.0,
288,288.0,OTTS,3.571976901370661e-06,0.1702530095353722,15.0,30.0,8.0,
289,289.0,OTTS,3.463099269878002e-06,0.1666247742250561,15.0,30.0,9.0,
290,290.0,OTTS,2.878530861496866e-06,0.1668577315285802,15.0,30.0,10.0,
291,291.0,OTTS,3.012417443498409e-06,0.1821543145924806,15.0,30.0,11.0,
292,292.0,OTTS,3.185863950842727e-06,0.1702625527977943,15.0,30.0,12.0,
293,293.0,OTTS,2.9384558760289286e-06,0.1671896884217858,15.0,30.0,13.0,
294,294.0,OTTS,2.9177043661694964e-06,0.1647058762609958,15.0,30.0,14.0,
295,295.0,OTTS,2.355388068264586e-06,0.1677663251757621,15.0,30.0,15.0,
296,296.0,OTTS,2.9806316127951825e-06,0.1642398377880454,15.0,30.0,16.0,
297,297.0,OTTS,3.582259862070522e-06,0.1650097854435444,15.0,30.0,17.0,
298,298.0,OTTS,2.5515977247354305e-06,0.1657502884045243,15.0,30.0,18.0,
299,299.0,OTTS,2.252554221443421e-06,0.1638928512111306,15.0,30.0,19.0,
300,300.0,OTTS,2.403864140151693e-06,0.1966474708169698,16.0,32.0,0.0,
301,301.0,OTTS,1.792590292474425e-06,0.1946318550035357,16.0,32.0,1.0,
302,302.0,OTTS,2.3498525504466576e-06,0.1978604849427938,16.0,32.0,2.0,
303,303.0,OTTS,1.7695854102405863e-06,0.1972259581089019,16.0,32.0,3.0,
304,304.0,OTTS,2.051014149379915e-06,0.1976418616250157,16.0,32.0,4.0,
305,305.0,OTTS,2.320879002604308e-06,0.2019789265468716,16.0,32.0,5.0,
306,306.0,OTTS,1.6711789860970738e-06,0.2011352330446243,16.0,32.0,6.0,
307,307.0,OTTS,2.409395535956124e-06,0.1960946917533874,16.0,32.0,7.0,
308,308.0,OTTS,1.7902284836090308e-06,0.195711437612772,16.0,32.0,8.0,
309,309.0,OTTS,1.9938565918300727e-06,0.191117625683546,16.0,32.0,9.0,
310,310.0,OTTS,2.8011189471456947e-06,0.2339029936119914,16.0,32.0,10.0,
311,311.0,OTTS,2.256369028427842e-06,0.1979114944115281,16.0,32.0,11.0,
312,312.0,OTTS,2.4560457108241714e-06,0.1928479149937629,16.0,32.0,12.0,
313,313.0,OTTS,2.4749113174955898e-06,0.2014655889943242,16.0,32.0,13.0,
314,314.0,OTTS,1.9965443223468883e-06,0.1987902605906129,16.0,32.0,14.0,
315,315.0,OTTS,2.542262567461496e-06,0.2060825005173683,16.0,32.0,15.0,
316,316.0,OTTS,1.7551922229689687e-06,0.1982631124556064,16.0,32.0,16.0,
